time;ms;data
11:18:13;961;3 02 00 1d 20 ef bf bd 6c 20 20 00 00 20 20 03
11:18:13;981;7 02 00 1d 20 ef bf bd 6d 20 20 00 00 20 20 1a 71 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:13;996;2 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:18:14;12;5 02 00 1d 20 ef bf bd 52 20 20 00 00 20 20 18 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;44;17 02 00 1d 20 7f 42 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;57;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 6d 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:14;107;14 02 00 1d 20 ef bf bd 62 20 20 00 00 20 20 ef bf bd 28 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;140;4 02 00 1d 20 ef bf bd 1b 20 20 00 00 20 20 43 3a 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;148;18 02 00 1d 20 1a ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:14;182;16 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 57 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:14;199;1 02 00 1d 20 d0 a3 20 20 00 00 20 20 43 ef bf bd 20 20 09 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;225;8 02 00 1d 20 7e 2e 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 30 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;262;15 02 00 1d 20 0d ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:14;269;10 02 00 1d 20 50 ef bf bd 20 20 00 00 20 20 75 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;275;11 02 00 1d 20 72 7f 20 20 00 00 20 20 3b ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;304;12 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 59 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:14;318;3 02 00 1d 20 78 ef bf bd 20 20 00 00 20 20 19 4b 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;337;6 02 00 1d 20 7b 47 20 20 00 00 20 20 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;350;7 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 3f 67 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;381;2 02 00 1d 20 4b 6b 20 20 00 00 20 20 14 ef bf bd 20 20 62 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;396;19 02 00 1d 20 06 06 20 20 00 00 20 20 ef bf bd 08 20 20 41 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;414;14 02 00 1d 20 1e 56 20 20 00 00 20 20 ef bf bd 0b 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;427;5 02 00 1d 20 ef bf bd 25 20 20 00 00 20 20 09 22 20 20 1d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;469;17 02 00 1d 20 3f ef bf bd 20 20 00 00 20 20 07 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;475;15 02 00 1d 20 47 ef bf bd 20 20 00 00 20 20 6d 67 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;511;4 02 00 1d 20 39 40 20 20 00 00 20 20 22 ef bf bd 20 20 05 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;521;18 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 1f ef bf bd 20 20 2e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;561;1 02 00 1d 20 ef bf bd 0a 20 20 00 00 20 20 33 6d 20 20 4c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;562;16 02 00 1d 20 71 6a 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;593;8 02 00 1d 20 ef bf bd 3c 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:14;594;9 02 00 1d 20 3e ef bf bd 20 20 00 00 20 20 ef bf bd 09 20 20 31 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;644;6 02 00 1d 20 ef bf bd 20 20 00 00 20 20 ef bf bd 18 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;644;11 02 00 1d 20 ef bf bd 65 20 20 00 00 20 20 21 ef bf bd 20 20 08 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;648;12 02 00 1d 20 c9 8b 20 20 00 00 20 20 7d ef bf bd 20 20 2d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;677;7 02 00 1d 20 48 ef bf bd 20 20 00 00 20 20 4e ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;707;3 02 00 1d 20 ef bf bd 08 20 20 00 00 20 20 21 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;750;15 02 00 1d 20 ef bf bd 68 20 20 00 00 20 20 ef bf bd 11 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;781;2 02 00 1d 20 ef bf bd 7d 20 20 00 00 20 20 ef bf bd 77 20 20 2f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;787;19 02 00 1d 20 ef bf bd 4d 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 6c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;817;5 02 00 1d 20 ef bf bd 59 20 20 00 00 20 20 31 ef bf bd 20 20 52 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;845;14 02 00 1d 20 3b ef bf bd 20 20 00 00 20 20 d4 88 20 20 3b 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;886;4 02 00 1d 20 17 28 20 20 00 00 20 20 38 2b 20 20 6e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;887;10 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 54 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:14;893;17 02 00 1d 20 3d ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 5e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;918;18 02 00 1d 20 ef bf bd 07 20 20 00 00 20 20 70 5b 20 20 77 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;935;1 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 77 ef bf bd 20 20 2e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;974;8 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 4d ef bf bd 20 20 0d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;975;11 02 00 1d 20 13 ef bf bd 20 20 00 00 20 20 4f ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:14;998;16 02 00 1d 20 ef bf bd 1a 20 20 00 00 20 20 65 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;13;10 02 00 1d 20 ef bf bd 02 20 20 00 00 20 20 54 64 20 20 7e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;35;6 02 00 1d 20 56 74 20 20 00 00 20 20 32 6c 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;61;12 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 45 6d 20 20 01 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;68;3 02 00 1d 20 19 6f 20 20 00 00 20 20 ef bf bd 2f 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;91;7 02 00 1d 20 ef bf bd 0c 20 20 00 00 20 20 69 49 20 20 5e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;139;2 02 00 1d 20 30 73 20 20 00 00 20 20 66 64 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;140;9 02 00 1d 20 2f 5b 20 20 00 00 20 20 ef bf bd 2f 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;144;15 02 00 1d 20 6e 66 20 20 00 00 20 20 45 39 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;169;19 02 00 1d 20 3e ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 1c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;184;5 02 00 1d 20 ef bf bd 7a 20 20 00 00 20 20 05 07 20 20 2c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;211;17 02 00 1d 20 ef bf bd 07 20 20 00 00 20 20 01 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;232;1 02 00 1d 20 0a 46 20 20 00 00 20 20 7e ef bf bd 20 20 28 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;264;4 02 00 1d 20 ef bf bd 4c 20 20 00 00 20 20 42 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;264;14 02 00 1d 20 ef bf bd 4f 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 4b 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;284;16 02 00 1d 20 7e ef bf bd 20 20 00 00 20 20 16 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;285;8 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 cc af 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;307;9 02 00 1d 20 2c 32 20 20 00 00 20 20 15 18 20 20 66 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;342;11 02 00 1d 20 ef bf bd 63 20 20 00 00 20 20 39 60 20 20 49 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;342;6 02 00 1d 20 ef bf bd 35 20 20 00 00 20 20 31 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;357;10 02 00 1d 20 c6 9e 20 20 00 00 20 20 52 07 20 20 31 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;369;12 02 00 1d 20 ef bf bd 32 20 20 00 00 20 20 73 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;387;3 02 00 1d 20 0b ef bf bd 20 20 00 00 20 20 31 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;410;15 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 2a ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:15;444;2 02 00 1d 20 ef bf bd 5b 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 53 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;463;7 02 00 1d 20 1d ef bf bd 20 20 00 00 20 20 0c ef bf bd 20 20 40 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;476;5 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 46 17 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;492;17 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:18:15;524;14 02 00 1d 20 12 29 20 20 00 00 20 20 ef bf bd 2e 20 20 51 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;526;8 02 00 1d 20 21 0f 20 20 00 00 20 20 4d 21 20 20 79 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;531;1 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:18:15;556;18 02 00 1d 20 3a ef bf bd 20 20 00 00 20 20 5d ef bf bd 20 20 13 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;569;16 02 00 1d 20 34 41 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;587;9 02 00 1d 20 ef bf bd 19 20 20 00 00 20 20 ef bf bd 58 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;601;10 02 00 1d 20 34 ef bf bd 20 20 00 00 20 20 69 ef bf bd 20 20 1e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;667;4 02 00 1d 20 ef bf bd 37 20 20 00 00 20 20 d7 a8 20 20 13 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;671;6 02 00 1d 20 ef bf bd 74 20 20 00 00 20 20 76 1c 20 20 63 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;680;11 02 00 1d 20 1e ef bf bd 20 20 00 00 20 20 4a ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;708;3 02 00 1d 20 27 1f 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;726;15 02 00 1d 20 58 6f 20 20 00 00 20 20 37 75 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;745;7 02 00 1d 20 1d ef bf bd 20 20 00 00 20 20 ef bf bd 41 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;757;17 02 00 1d 20 ef bf bd 20 20 00 00 20 20 30 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;779;5 02 00 1d 20 30 ef bf bd 20 20 00 00 20 20 0f 65 20 20 5d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;788;19 02 00 1d 20 43 ef bf bd 20 20 00 00 20 20 ef bf bd 27 20 20 15 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;809;14 02 00 1d 20 79 ef bf bd 20 20 00 00 20 20 0c ef bf bd 20 20 4a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;822;4 02 00 1d 20 ef bf bd 50 20 20 00 00 20 20 ef bf bd 61 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;848;18 02 00 1d 20 ef bf bd 3f 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 79 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;890;16 02 00 1d 20 64 56 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;896;1 02 00 1d 20 2a 2c 20 20 00 00 20 20 44 65 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;925;9 02 00 1d 20 23 39 20 20 00 00 20 20 23 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;965;10 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:18:15;967;2 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 2c 20 20 58 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;972;11 02 00 1d 20 5c ef bf bd 20 20 00 00 20 20 71 6c 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:15;993;3 02 00 1d 20 78 5f 20 20 00 00 20 20 24 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;15;12 02 00 1d 20 19 50 20 20 00 00 20 20 44 03
11:18:16;27;6 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 6e 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:16;101;14 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 7e ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 210/0
11:18:16;103;2 02 00 1d 20 35 ef bf bd 20 20 00 00 20 20 2c ef bf bd 20 20 51 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;106;17 02 00 1d 20 28 ef bf bd 20 20 00 00 20 20 20 6a 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;127;5 02 00 1d 20 ef bf bd 1c 20 20 00 00 20 20 ef bf bd 72 20 20 5f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;160;4 02 00 1d 20 19 46 20 20 00 00 20 20 ef bf bd 6e 20 20 41 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;204;18 02 00 1d 20 17 34 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 59 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;204;7 02 00 1d 20 ef bf bd 1e 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 4b 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;221;1 02 00 1d 20 ef bf bd 71 20 20 00 00 20 20 4b ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;223;9 02 00 1d 20 ef bf bd 68 20 20 00 00 20 20 ef bf bd 7f 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;259;16 02 00 1d 20 ef bf bd 21 20 20 00 00 20 20 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;280;8 02 00 1d 20 61 ef bf bd 20 20 00 00 20 20 ef bf bd 51 20 20 4c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;312;10 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:18:16;318;6 02 00 1d 20 ef bf bd 4a 20 20 00 00 20 20 3e ef bf bd 20 20 70 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;360;12 02 00 1d 20 d9 84 20 20 00 00 20 20 ef bf bd 5a 20 20 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;367;7 02 00 1d 20 68 0f 20 20 00 00 20 20 1d ef bf bd 20 20 00 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;413;3 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 6a 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:16;414;15 02 00 1d 20 2d 61 20 20 00 00 20 20 ef bf bd 10 20 20 3f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;434;2 02 00 1d 20 23 34 20 20 00 00 20 20 01 ef bf bd 20 20 3a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;446;19 02 00 1d 20 33 12 20 20 00 00 20 20 52 47 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;474;5 02 00 1d 20 ef bf bd 12 20 20 00 00 20 20 7a 32 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;477;4 02 00 1d 20 12 ef bf bd 20 20 00 00 20 20 7b ef bf bd 20 20 3c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;483;14 02 00 1d 20 2d 68 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;524;17 02 00 1d 20 ce 86 20 20 00 00 20 20 35 7a 20 20 66 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;526;11 02 00 1d 20 14 ef bf bd 20 20 00 00 20 20 31 0a 20 20 0c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;530;18 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 59 20 20 0f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;542;1 02 00 1d 20 ef bf bd 0c 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:16;574;8 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 45 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:16;587;10 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 30 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:16;632;9 02 00 1d 20 75 18 20 20 00 00 20 20 c3 97 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;632;16 02 00 1d 20 ef bf bd 37 20 20 00 00 20 20 ef bf bd 22 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;638;6 02 00 1d 20 cd a5 20 20 00 00 20 20 57 ef bf bd 20 20 48 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;651;12 02 00 1d 20 36 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:16;682;3 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 df 95 20 20 42 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;705;7 02 00 1d 20 0b 5d 20 20 00 00 20 20 74 ef bf bd 20 20 2e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;706;2 02 00 1d 20 ef bf bd 78 20 20 00 00 20 20 0c ef bf bd 20 20 29 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;758;15 02 00 1d 20 08 4f 20 20 00 00 20 20 ef bf bd 6f 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;772;11 02 00 1d 20 ef bf bd 4c 20 20 00 00 20 20 77 7f 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;814;5 02 00 1d 20 22 72 20 20 00 00 20 20 ef bf bd 41 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;814;19 02 00 1d 20 ef bf bd 6d 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:16;819;14 02 00 1d 20 38 ef bf bd 20 20 00 00 20 20 ef bf bd 1b 20 20 44 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;839;18 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 17 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:16;883;17 02 00 1d 20 1d ef bf bd 20 20 00 00 20 20 ef bf bd 0e 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;883;4 02 00 1d 20 00 51 20 20 00 00 20 20 62 31 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;892;8 02 00 1d 20 66 13 20 20 00 00 20 20 ef bf bd 71 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;899;16 02 00 1d 20 45 ef bf bd 20 20 00 00 20 20 6d ef bf bd 20 20 1c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;945;9 02 00 1d 20 53 ef bf bd 20 20 00 00 20 20 7a 6f 20 20 29 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;949;6 02 00 1d 20 7d 72 20 20 00 00 20 20 36 29 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:16;953;11 02 00 1d 20 ef bf bd 71 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:16;960;10 02 00 1d 20 0b 53 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:17;46;7 02 00 1d 20 62 07 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:17;46;12 02 00 1d 20 c3 89 20 20 00 00 20 20 6c 5a 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:17;51;19 02 00 1d 20 27 ef bf bd 20 20 00 00 20 20 51 2a 20 20 0e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:17;83;1 02 00 1d 20 6f 2d 20 20 00 00 20 20 7d 1d 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:17;88;15 02 00 1d 20 ef bf bd 24 20 20 00 00 20 20 28 54 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:17;104;5 02 00 1d 20 3b ef bf bd 20 20 00 00 20 20 3a 23 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:18:17;127;17 02 00 1d 20 ef bf bd 12 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:17;137;8 02 00 1d 20 1f ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:18:17;167;18 02 00 1d 20 1b ef bf bd 20 20 00 00 20 20 ef bf bd 17 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
