time;ms;channel;data
14:37:31;482;801502;00 1D 20 24 EF BF BD 20 20 00 00 20 20 6E EF BF BD 20 20 22 20 20 20 20 20 20 20 20 20 20 20
14:37:31;485;801002;00 1D 20 30 3B 20 20 00 00 20 20 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20
14:37:31;506;801902;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20
14:37:31;509;800702;00 1D 20 10 EF BF BD 20 20 00 00 20 20 EF BF BD 1C 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:31;561;800502;00 1D 20 20 02 20 20 00 00 20 20 7F EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:31;563;801002;00 1D 20 11 10 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 03 20 20 20 20 20 20 20 20 20 20 20
14:37:31;576;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 67 61 20 20 52 20 20 20 20 20 20 20 20 20 20 20
14:37:31;594;801502;00 1D 20 2E 1B 20 20 00 00 20 20 EF BF BD 16 20 20 36 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:31;596;801902;00 1D 20 53 66 20 20 00 00 20 20 79 49 20 20 0E 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:31;596;800702;00 1D 20 77 EF BF BD 20 20 00 00 20 20 68 0A 20 20 14 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:31;638;801002;00 1D 20 22 11 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 16 20 20 20 20 20 20 20 20 20 20 20
14:37:31;645;801702;00 1D 20 62 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:31;651;801502;00 1D 20 EF BF BD 5A 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:31;684;800702;00 1D 20 EF BF BD 04 20 20 00 00 20 20 4E 60 20 20 2C 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:31;718;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 61 EF BF BD 20 20 06 20 20 20 20 20 20 20 20 20
14:37:31;730;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 2D 20 20 20 20 20 20 20
14:37:31;731;801002;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 70 77 20 20 4A 20 20 20 20 20 20 20 20 20 20 20
14:37:31;741;801502;00 1D 20 7A 3D 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:31;751;800702;00 1D 20 EF BF BD 06 20 20 00 00 20 20 59 EF BF BD 20 20 74 20 20 20 20 20 20 20 20 20 20 20
14:37:31;808;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 08 57 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:31;809;800502;00 1D 20 52 22 20 20 00 00 20 20 39 59 20 20 43 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:31;819;801502;00 1D 20 EF BF BD 48 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 0D 20 20 20 20 20 20 20 20 20
14:37:31;821;801002;00 1D 20 6D 1B 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:31;821;801902;00 1D 20 07 09 20 20 00 00 20 20 37 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:31;830;800702;00 1D 20 64 2A 20 20 00 00 20 20 EF BF BD 01 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:31;896;801702;00 1D 20 EF BF BD 2B 20 20 00 00 20 20 EF BF BD 3F 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:31;901;800502;00 1D 20 EF BF BD 5F 20 20 00 00 20 20 02 56 20 20 1F 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:31;904;801002;00 1D 20 EF BF BD 19 20 20 00 00 20 20 EF BF BD 1D 20 20 33 20 20 20 20 20 20 20 20 20 20 20
14:37:31;905;800702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20
14:37:31;992;800502;00 1D 20 EF BF BD 63 20 20 00 00 20 20 EF BF BD 54 20 20 42 20 20 20 20 20 20 20 20 20 20 20
14:37:31;994;801002;00 1D 20 EF BF BD 48 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:31;995;801502;00 1D 20 DE B8 20 20 00 00 20 20 7E EF BF BD 20 20 3A 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:31;997;800702;00 1D 20 45 EF BF BD 20 20 00 00 20 20 04 EF BF BD 20 20 19 20 20 20 20 20 20 20 20 20 20 20
14:37:32;1;801902;00 1D 20 20 5B 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 51 20 20 20 20 20 20 20 20 20 20 20
14:37:32;29;801702;00 1D 20 3B EF BF BD 20 20 00 00 20 20 43 EF BF BD 20 20 48 20 20 20 20 20 20 20 20 20 20 20
14:37:32;30;801502;00 1D 20 EF BF BD 20 20 00 00 20 20 EF BF BD 36 20 20 2F 20 20 20 20 20 20 20 20 20 20 20 20
14:37:32;55;801002;00 1D 20 EF BF BD 52 20 20 00 00 20 20 5F 3F 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;57;800502;00 1D 20 EF BF BD 07 20 20 00 00 20 20 78 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;89;801702;00 1D 20 6B EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 16 20 20 20 20 20 20 20 20 20
14:37:32;116;801902;00 1D 20 78 52 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;116;801502;00 1D 20 55 EF BF BD 20 20 00 00 20 20 EF BF BD 49 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;132;801002;00 1D 20 2F EF BF BD 20 20 00 00 20 20 EF BF BD 52 20 20 4A 20 20 20 20 20 20 20 20 20 20 20
14:37:32;134;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 77 3A 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;146;801702;00 1D 20 EF BF BD 3D 20 20 00 00 20 20 EF BF BD 7A 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;153;800702;00 1D 20 46 EF BF BD 20 20 00 00 20 20 C3 97 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;170;801502;00 1D 20 EF BF BD 1F 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:32;215;801702;00 1D 20 17 7B 20 20 00 00 20 20 EF BF BD 73 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;219;801002;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 61 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:32;220;800502;00 1D 20 7B 6C 20 20 00 00 20 20 EF BF BD 67 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;230;801902;00 1D 20 EF BF BD 24 20 20 00 00 20 20 4A 68 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;239;801502;00 1D 20 3A EF BF BD 20 20 00 00 20 20 7F EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;241;800702;00 1D 20 EF BF BD 21 20 20 00 00 20 20 26 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;259;801702;00 1D 20 EF BF BD 67 20 20 00 00 20 20 00 EF BF BD 20 20 5C 20 20 20 20 20 20 20 20 20 20 20
14:37:32;303;801002;00 1D 20 50 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:32;303;801502;00 1D 20 2D EF BF BD 20 20 00 00 20 20 43 EF BF BD 20 20 26 20 20 20 20 20 20 20 20 20 20 20
14:37:32;304;801902;00 1D 20 2D EF BF BD 20 20 00 00 20 20 24 2D 20 20 27 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:32;306;800702;00 1D 20 0D 3C 20 20 00 00 20 20 4C 25 20 20 02 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:32;308;801702;00 1D 20 68 29 20 20 00 00 20 20 DC AF 20 20 6A 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:32;364;801002;00 1D 20 02 33 20 20 00 00 20 20 5B 4E 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:32;365;801502;00 1D 20 EF BF BD 16 20 20 00 00 20 20 EF BF BD 58 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;365;800502;00 1D 20 77 5A 20 20 00 00 20 20 63 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;393;801902;00 1D 20 DD 94 20 20 00 00 20 20 57 EF BF BD 20 20 2C 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:32;394;801702;00 1D 20 EF BF BD 2E 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:32;396;800702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20
14:37:32;400;801502;00 1D 20 EF BF BD 21 20 20 00 00 20 20 EF BF BD 08 20 20 22 20 20 20 20 20 20 20 20 20 20 20
14:37:32;432;801002;00 1D 20 7C EF BF BD 20 20 00 00 20 20 7E 7C 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;434;800502;00 1D 20 6D EF BF BD 20 20 00 00 20 20 13 22 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;469;801502;00 1D 20 EF BF BD 20 20 20 00 00 20 20 EF BF BD 42 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;472;801702;00 1D 20 0F EF BF BD 20 20 00 00 20 20 EF BF BD 3A 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;478;800702;00 1D 20 CC 93 20 20 00 00 20 20 7A 4E 20 20 19 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:32;501;800502;00 1D 20 2F 34 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 5D 20 20 20 20 20 20 20 20 20 20 20
14:37:32;507;801002;00 1D 20 35 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:32;508;801902;00 1D 20 6D 57 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 7D 20 20 20 20 20 20 20 20 20 20 20
14:37:32;518;801502;00 1D 20 EF BF BD 0C 20 20 00 00 20 20 27 7D 20 20 39 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:32;525;801702;00 1D 20 01 EF BF BD 20 20 00 00 20 20 27 EF BF BD 20 20 36 20 20 20 20 20 20 20 20 20 20 20
14:37:32;545;800702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 5A 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:32;585;800502;00 1D 20 EF BF BD 6F 20 20 00 00 20 20 63 6C 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;586;801002;00 1D 20 35 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 44 20 20 20 20 20 20 20 20 20
14:37:32;587;801502;00 1D 20 3B EF BF BD 20 20 00 00 20 20 EF BF BD 30 20 20 55 20 20 20 20 20 20 20 20 20 20 20
14:37:32;618;801702;00 1D 20 49 38 20 20 00 00 20 20 43 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;620;801902;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 62 EF BF BD 20 20 36 20 20 20 20 20 20 20 20 20
14:37:32;622;800702;00 1D 20 46 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:32;658;801002;00 1D 20 25 EF BF BD 20 20 00 00 20 20 58 08 20 20 7E 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:32;660;800502;00 1D 20 22 EF BF BD 20 20 00 00 20 20 78 56 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;670;801502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 26 20 20 0C 20 20 20 20 20 20 20 20 20
14:37:32;673;801702;00 1D 20 62 3E 20 20 00 00 20 20 38 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;718;801902;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 10 5C 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;764;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 0F EF BF BD 20 20 26 20 20 20 20 20 20 20 20 20
14:37:32;771;801002;00 1D 20 DF 8C 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;772;801502;00 1D 20 58 19 20 20 00 00 20 20 15 40 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:32;772;801702;00 1D 20 C7 9A 20 20 00 00 20 20 1B 61 20 20 26 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:32;773;800702;00 1D 20 EF BF BD 2D 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:32;805;801902;00 1D 20 03 72 20 20 00 00 20 20 61 28 20 20 4E 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:32;828;800502;00 1D 20 1C 3B 20 20 00 00 20 20 69 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;871;801702;00 1D 20 38 EF BF BD 20 20 00 00 20 20 37 6F 20 20 7C 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:32;890;801002;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 57 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:32;891;801502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 3C 20 20 1F 20 20 20 20 20 20 20 20 20
14:37:32;894;800702;00 1D 20 14 41 20 20 00 00 20 20 EF BF BD 42 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;906;801902;00 1D 20 60 EF BF BD 20 20 00 00 20 20 70 2E 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:32;907;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 3F 5D 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;942;801702;00 1D 20 4B 6C 20 20 00 00 20 20 EF BF BD 39 20 20 74 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:32;978;801502;00 1D 20 EF BF BD 70 20 20 00 00 20 20 06 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:32;997;801002;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 34 49 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;29;800502;00 1D 20 2E EF BF BD 20 20 00 00 20 20 5A 79 20 20 51 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;38;800702;00 1D 20 12 EF BF BD 20 20 00 00 20 20 EF BF BD 53 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;56;801002;00 1D 20 2B 7E 20 20 00 00 20 20 7E 2B 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;122;801502;00 1D 20 EF BF BD 67 20 20 00 00 20 20 52 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;138;801902;00 1D 20 5A 4C 20 20 00 00 20 20 11 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;167;800502;00 1D 20 EF BF BD 34 20 20 00 00 20 20 5B EF BF BD 20 20 13 20 20 20 20 20 20 20 20 20 20 20
14:37:33;199;800702;00 1D 20 EF BF BD 74 20 20 00 00 20 20 2F EF BF BD 20 20 30 20 20 20 20 20 20 20 20 20 20 20
14:37:33;262;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 71 20 20 55 20 20 20 20 20 20 20 20 20
14:37:33;350;801502;00 1D 20 EF BF BD 19 20 20 00 00 20 20 6C EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;354;800502;00 1D 20 EF BF BD 42 20 20 00 00 20 20 10 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;362;801002;00 1D 20 0C EF BF BD 20 20 00 00 20 20 13 EF BF BD 20 20 0F 20 20 20 20 20 20 20 20 20 20 20
14:37:33;392;801702;00 1D 20 4B 0A 20 20 00 00 20 20 EF BF BD 23 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;394;800702;00 1D 20 CE B5 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 79 20 20 20 20 20 20 20 20 20 20 20
14:37:33;435;800502;00 1D 20 11 EF BF BD 20 20 00 00 20 20 46 EF BF BD 20 20 57 20 20 20 20 20 20 20 20 20 20 20
14:37:33;479;801902;00 1D 20 72 54 20 20 00 00 20 20 EF BF BD 10 20 20 60 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;495;800702;00 1D 20 EF BF BD 49 20 20 00 00 20 20 10 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;495;801002;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 30 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:33;508;801702;00 1D 20 EF BF BD 6C 20 20 00 00 20 20 5B 5E 20 20 1F 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;509;800502;00 1D 20 04 EF BF BD 20 20 00 00 20 20 5A 52 20 20 07 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;509;801502;00 1D 20 00 04 20 20 00 00 20 20 27 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;564;801902;00 1D 20 EF BF BD 7D 20 20 00 00 20 20 1D EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;617;801702;00 1D 20 6F EF BF BD 20 20 00 00 20 20 1A EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;621;801502;00 1D 20 16 65 20 20 00 00 20 20 10 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;621;800502;00 1D 20 EF BF BD 16 20 20 00 00 20 20 EF BF BD 6D 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;631;800702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 42 7F 20 20 07 20 20 20 20 20 20 20 20 20 20 20
14:37:33;633;801902;00 1D 20 2B 0A 20 20 00 00 20 20 EF BF BD 20 20 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;639;801002;00 1D 20 58 EF BF BD 20 20 00 00 20 20 EF BF BD 5D 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;649;801702;00 1D 20 04 42 20 20 00 00 20 20 34 32 20 20 5D 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:33;673;800502;00 1D 20 EF BF BD 04 20 20 00 00 20 20 19 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;674;801502;00 1D 20 2F 27 20 20 00 00 20 20 0E EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;694;801902;00 1D 20 EF BF BD 11 20 20 00 00 20 20 EF BF BD 10 20 20 7C 20 20 20 20 20 20 20 20 20 20 20
14:37:33;698;801002;00 1D 20 2C 60 20 20 00 00 20 20 EF BF BD 07 20 20 25 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;705;800702;00 1D 20 4E EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 4F 20 20 20 20 20 20 20 20 20
14:37:33;714;801702;00 1D 20 EF BF BD 20 20 00 00 20 20 2C EF BF BD 20 20 34 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;719;800502;00 1D 20 1D 72 20 20 00 00 20 20 2F 08 20 20 4F 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:33;722;801502;00 1D 20 01 EF BF BD 20 20 00 00 20 20 60 5A 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;763;801002;00 1D 20 38 EF BF BD 20 20 00 00 20 20 63 6C 20 20 4C 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;771;801902;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 6F 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:33;785;800702;00 1D 20 57 0A 20 20 00 00 20 20 2B EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;798;801702;00 1D 20 76 07 20 20 00 00 20 20 EF BF BD 76 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;808;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 1F 49 20 20 71 20 20 20 20 20 20 20 20 20 20 20
14:37:33;819;801902;00 1D 20 DD 94 20 20 00 00 20 20 CB 9E 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;821;801002;00 1D 20 2F EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 2A 20 20 20 20 20 20 20 20 20
14:37:33;825;800702;00 1D 20 EF BF BD 43 20 20 00 00 20 20 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20
14:37:33;845;800502;00 1D 20 40 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 00 20 20 20 20 20 20 20 20 20
14:37:33;863;801702;00 1D 20 EF BF BD 69 20 20 00 00 20 20 EF BF BD 2E 20 20 32 20 20 20 20 20 20 20 20 20 20 20
14:37:33;866;801502;00 1D 20 7A 36 20 20 00 00 20 20 1C EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;887;800702;00 1D 20 EF BF BD 01 20 20 00 00 20 20 14 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;887;801902;00 1D 20 43 28 20 20 00 00 20 20 4C 6D 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;889;801002;00 1D 20 EF BF BD 70 20 20 00 00 20 20 EF BF BD 46 20 20 4D 20 20 20 20 20 20 20 20 20 20 20
14:37:33;893;800502;00 1D 20 EF BF BD 5E 20 20 00 00 20 20 EF BF BD 69 20 20 3D 20 20 20 20 20 20 20 20 20 20 20
14:37:33;897;801702;00 1D 20 EF BF BD 00 20 20 00 00 20 20 7D 2E 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;918;801502;00 1D 20 EF BF BD 72 20 20 00 00 20 20 34 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:33;922;800702;00 1D 20 56 5E 20 20 00 00 20 20 40 EF BF BD 20 20 51 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;945;800502;00 1D 20 EF BF BD 3F 20 20 00 00 20 20 66 20 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;947;801902;00 1D 20 EF BF BD 55 20 20 00 00 20 20 EF BF BD 07 20 20 3C 20 20 20 20 20 20 20 20 20 20 20
14:37:33;947;801002;00 1D 20 03 7C 20 20 00 00 20 20 66 4E 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:33;947;801702;00 1D 20 6C 64 20 20 00 00 20 20 62 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:33;968;801502;00 1D 20 25 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:34;7;800502;00 1D 20 6B 38 20 20 00 00 20 20 25 39 20 20 63 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:34;9;800702;00 1D 20 EF BF BD 75 20 20 00 00 20 20 37 56 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:34;11;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 04 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:34;45;801902;00 1D 20 0D 73 20 20 00 00 20 20 EF BF BD 20 20 20 29 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:34;45;801502;00 1D 20 EF BF BD 5E 20 20 00 00 20 20 62 2E 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:34;70;800502;00 1D 20 04 EF BF BD 20 20 00 00 20 20 7A 57 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:34;74;800702;00 1D 20 EF BF BD 64 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:34;78;801002;00 1D 20 EF BF BD 40 20 20 00 00 20 20 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20
14:37:34;97;801702;00 1D 20 33 1D 20 20 00 00 20 20 EF BF BD 59 20 20 67 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:34;116;801502;00 1D 20 C8 9D 20 20 00 00 20 20 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20
14:37:34;145;801902;00 1D 20 49 EF BF BD 20 20 00 00 20 20 EF BF BD 45 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:34;152;800702;00 1D 20 EF BF BD 5A 20 20 00 00 20 20 EF BF BD 5C 20 20 19 20 20 20 20 20 20 20 20 20 20 20
14:37:34;207;801502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 62 6C 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:34;208;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20
14:37:34;212;801002;00 1D 20 EF BF BD 18 20 20 00 00 20 20 48 59 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:34;216;800502;00 1D 20 71 EF BF BD 20 20 00 00 20 20 24 56 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:34;219;800702;00 1D 20 EF BF BD 20 20 00 00 20 20 33 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20
14:37:34;226;801902;00 1D 20 EF BF BD 45 20 20 00 00 20 20 4A EF BF BD 20 20 5C 20 20 20 20 20 20 20 20 20 20 20
14:37:34;331;800502;00 1D 20 3B 15 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 25 20 20 20 20 20 20 20 20 20 20 20
14:37:34;331;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 22 30 20 20 41 20 20 20 20 20 20 20 20 20 20 20
